Código da espécie,Nome cientifico,Código Nome Popular,Nome popular
34279,Lonchocarpus leucanthus,41532,Rabo-de-macaco
34041,Lonchocarpus montanus,45117,Quijila
33645,Lonchocarpus muehlbergianus,49318,Embira-de-sapo
33645,Lonchocarpus muehlbergianus,50470,Feijão-cru
33645,Lonchocarpus muehlbergianus,37763,Guaianã
33645,Lonchocarpus muehlbergianus,43731,Rabo-de-bugio
33645,Lonchocarpus muehlbergianus,37123,Rabo-de-macaco
33645,Lonchocarpus muehlbergianus,50471,Rabo-de-mico
33645,Lonchocarpus muehlbergianus,40174,Rabo-mole
33645,Lonchocarpus muehlbergianus,39333,Timbó
32447,Lonchocarpus nitidus,37124,Árvore-da-chuva
32447,Lonchocarpus nitidus,41533,Grapiapunha-do-banhado
32447,Lonchocarpus nitidus,45958,Guarapiapunha-do-banhado
32447,Lonchocarpus nitidus,40681,Rabo-de-bugio
32447,Lonchocarpus nitidus,45959,Rabo-de-mico
33646,Lonchocarpus sericeus,44888,Amburana
33646,Lonchocarpus sericeus,43732,Cabelouro
33646,Lonchocarpus sericeus,47425,Cabelouro-da-caatinga
33646,Lonchocarpus sericeus,50472,Carrapato
33646,Lonchocarpus sericeus,42340,Embira-de-carrapato
33646,Lonchocarpus sericeus,39334,Embira-de-sapo
33646,Lonchocarpus sericeus,39335,Guará-timbó
33646,Lonchocarpus sericeus,42713,Ingá
33646,Lonchocarpus sericeus,41534,Ingá-bravo
33646,Lonchocarpus sericeus,52778,Ingá-de-bucha
33646,Lonchocarpus sericeus,50473,Ingaim
33646,Lonchocarpus sericeus,39336,Ingá-pedra-de-buchas
33646,Lonchocarpus sericeus,50474,Ingareira-brava
33646,Lonchocarpus sericeus,52779,Ingazeiro
33646,Lonchocarpus sericeus,42341,Pau-carrapato
33646,Lonchocarpus sericeus,38538,Piaca
33646,Lonchocarpus sericeus,52780,Priaca
33646,Lonchocarpus sericeus,52781,Rabo-de-macaco
33646,Lonchocarpus sericeus,49319,Tamboril
2024650,Lonchocarpus spp,89089,Cabelouro
35466,Lonchocarpus subglaucescens,42764,Embira-de-sapo
35466,Lonchocarpus subglaucescens,50475,Timbó
33647,Lophantera lactescens,45960,Chuva-de-ouro
33647,Lophantera lactescens,41535,Lofantera-da-amazônia
25185,Lophophora fricii,27128,Cacto
25185,Lophophora fricii,27129,Cactus
653267,Lophophora williamsii,74161,Peyote
33052,Loxopterigium spp.,37125,Cupiúba
33052,Loxopterigium spp.,39337,Cupiúba-vermelha
31802,Lucuma fissilis,49035,Facheiro
31802,Lucuma fissilis,45961,Grapicica
31802,Lucuma fissilis,37126,Guarapicica
31802,Lucuma fissilis,43733,Guaricica
31803,Lucuma gutta,37127,Abiurana-guta
32814,Lucuma ramiflora,89183,Fruta-do-veado
32814,Lucuma ramiflora,89184,Pessegueiro-do-cerrado
32814,Lucuma ramiflora,89185,Pitomba-de-leite
25189,Ludisia discolor,27132,Orchid
25189,Ludisia discolor,27133,Orquídea
33648,Luehea candicans,52782,Açoita-cavalo
33648,Luehea candicans,49036,Mutamba-preta
33416,Luehea conwentzii,40587,Açoita-cavalo
34651,Luehea crispa,49674,Açoita-cavalo
31804,Luehea divaricata,38254,Açoita
31804,Luehea divaricata,43734,Açoita-cavalo
31804,Luehea divaricata,45962,Açoita-cavalo-branco
31804,Luehea divaricata,40175,Açoita-cavalo-miúdo
31804,Luehea divaricata,54269,Açoita-cavalo-vermelho
31804,Luehea divaricata,48180,Biatingui
31804,Luehea divaricata,47220,Caiboti
31804,Luehea divaricata,39338,Caoueti
31804,Luehea divaricata,45963,Caouetí
31804,Luehea divaricata,49757,Caouveti
31804,Luehea divaricata,50476,Caoveti
31804,Luehea divaricata,50477,Embireira-do-campo
31804,Luehea divaricata,41536,Estribeira
31804,Luehea divaricata,50478,Estribeiro
31804,Luehea divaricata,44599,Estriveira
31804,Luehea divaricata,43735,Estriveira-do-campo
31804,Luehea divaricata,45964,Guaximá-do-campo
31804,Luehea divaricata,45063,Ibatingui
31804,Luehea divaricata,37922,Ibitinga
31804,Luehea divaricata,52783,Ivitinga
31804,Luehea divaricata,51648,Ivitingui
31804,Luehea divaricata,45965,Luitingui
31804,Luehea divaricata,40775,Mutamba
31804,Luehea divaricata,42626,Mutamba-preta
31804,Luehea divaricata,42342,Pau-de-canga
31804,Luehea divaricata,48181,Pau-de-estribo
31804,Luehea divaricata,45966,Salta-cavalo
31804,Luehea divaricata,39339,Soita
31804,Luehea divaricata,48182,Soita-cavalo
31804,Luehea divaricata,52784,Ubatinga
31804,Luehea divaricata,40176,Vacima-do-campo
31804,Luehea divaricata,39340,Vatinga
32448,Luehea grandiflora,45967,Açoita-cavalo
32448,Luehea grandiflora,48183,Açoita-cavalo-graúdo
32448,Luehea grandiflora,49380,Ivitinga
32448,Luehea grandiflora,44600,Mutamba-preta
32448,Luehea grandiflora,50479,Papeá-guaçu
32448,Luehea grandiflora,51947,Ubatinga
32448,Luehea grandiflora,54088,Uvatinga
31805,Luehea mediterranea,52785,Açoita-cavalo
36079,Luehea ochrophylla,47093,Açoita-cavalo
36079,Luehea ochrophylla,49037,Ivitinga
36079,Luehea ochrophylla,44964,Pau-pereira
36079,Luehea ochrophylla,41537,Pereira-da-mata
32449,Luehea paniculata,40380,Açoita-cavalo
32449,Luehea paniculata,45968,Açoita-cavalo-amarelo
32449,Luehea paniculata,44601,Caoveti
32449,Luehea paniculata,50480,Carne-de-vaca
32449,Luehea paniculata,41538,Embireira-do-campo
32449,Luehea paniculata,45969,Estriveira
32449,Luehea paniculata,45970,Fruta-preta
32449,Luehea paniculata,48870,Ivitinga
32449,Luehea paniculata,44602,Ivitingui
32449,Luehea paniculata,47305,Oiti
32449,Luehea paniculata,48184,Pereiro
32449,Luehea paniculata,41539,Soita-cavalo
32449,Luehea paniculata,49235,Sucupira-verdadeira
32140,Luehea rufescens,40453,Açoita-cavalo
35689,Luehea speciosa,85221,Açoita-cavalo
34889,Luehea spp.,41540,Açoita-cavalo
34889,Luehea spp.,39341,Mutumba
34889,Luehea spp.,48185,Sapucarana
32725,Lueheopsis duckeana,37923,Açoita-cavalo
35467,Lueheopsis rosea,41541,Açoita-cavalo
595376,Luetzelburgia andrade-limae,88705,Sucupira-vermelha
35468,Luetzelburgia auriculata,51174,Angelim
35468,Luetzelburgia auriculata,48186,Chapada
35468,Luetzelburgia auriculata,54162,Guaiçara
35468,Luetzelburgia auriculata,44889,Guajuçara
35468,Luetzelburgia auriculata,45971,Guapiçara
35468,Luetzelburgia auriculata,49038,Jacarandá-jiçara
35468,Luetzelburgia auriculata,45275,Moela-de-galinha
35468,Luetzelburgia auriculata,50481,Pau-de-chapada
35468,Luetzelburgia auriculata,45972,Pau-de-mocó
35468,Luetzelburgia auriculata,48187,Pau-jiçara
35468,Luetzelburgia auriculata,37128,Pau-mocó
35468,Luetzelburgia auriculata,39342,Pau-pedra
35468,Luetzelburgia auriculata,48188,Pau-ripa
35468,Luetzelburgia auriculata,41542,Queixada
35468,Luetzelburgia auriculata,42907,Sucupira-vermelha
35468,Luetzelburgia auriculata,46807,Sucupiruna
595375,Luetzelburgia bahiensis,88683,Sucupira-branca
33053,Luetzelburgia reitzii,39343,Pau-ripa
33053,Luetzelburgia reitzii,37129,Sucupira
34890,Luetzelburgia trialata,48189,Guaiçara
34890,Luetzelburgia trialata,40622,Guajuçara
34890,Luetzelburgia trialata,38308,Jacarandá-jiçara
34890,Luetzelburgia trialata,41543,Pau-jiçara
34890,Luetzelburgia trialata,43736,Sucupira-vermelha
25192,Luisia antennifera,27138,Orchid
25192,Luisia antennifera,27139,Orquídea
25191,Luisia boninensis,27136,Orchid
25191,Luisia boninensis,27137,Orquídea
25195,Lycaste alba,27145,Orchid
25195,Lycaste alba,27144,Orquídea
25198,Lycaste aromatica,27150,Orchid
25198,Lycaste aromatica,27151,Orquídea
25212,Lycaste barringtoniae,27178,Orchid
25212,Lycaste barringtoniae,27179,Orquídea
25205,Lycaste campbellii,27164,Orchid
25205,Lycaste campbellii,27165,Orquídea
25207,Lycaste ciliata,27168,Orchid
25207,Lycaste ciliata,27169,Orquídea
25209,Lycaste cochleata,27172,Orchid
25209,Lycaste cochleata,27173,Orquídea
25201,Lycaste crinita,27156,Orchid
25201,Lycaste crinita,27157,Orquídea
25203,Lycaste cruenta,27160,Orchid
25203,Lycaste cruenta,27161,Orquídea
25210,Lycaste denningiana,27174,Orchid
25210,Lycaste denningiana,27175,Orquídea
25211,Lycaste deppei,27176,Orchid
25211,Lycaste deppei,27177,Orquídea
25196,Lycaste desboisiana,27147,Orchid
25196,Lycaste desboisiana,27146,Orquídea
25206,Lycaste hirtzii,27166,Orchid
25206,Lycaste hirtzii,27167,Orquídea
25197,Lycaste macrophylla,27149,Orchid
25197,Lycaste macrophylla,27148,Orquídea
25214,Lycaste mattogrossensis,27182,Orchid
25214,Lycaste mattogrossensis,27183,Orquídea
25202,Lycaste powellii,27158,Orchid
25202,Lycaste powellii,27159,Orquídea
25208,Lycaste schilleriana,27170,Orchid
25208,Lycaste schilleriana,27171,Orquídea
25199,Lycaste skinneri,27152,Orchid
25199,Lycaste skinneri,27153,Orquídea
25213,Lycaste suaveolens,27180,Orchid
25213,Lycaste suaveolens,27181,Orquídea
25200,Lycaste sulphurea,27154,Orchid
25200,Lycaste sulphurea,27155,Orquídea
25204,Lycaste trifoliata,27162,Orchid
25204,Lycaste trifoliata,27163,Orquídea
34019,Mabea angustifolia,47128,Canudo-de-pito
34019,Mabea angustifolia,38461,Tacoari
34019,Mabea angustifolia,54246,Taquari
32450,Mabea fistulifera,37130,Canudeiro
32450,Mabea fistulifera,48190,Canudo-de-cachimbo
32450,Mabea fistulifera,52786,Canudo-de-pito
32450,Mabea fistulifera,38411,Mamona-do-mato
32450,Mabea fistulifera,46808,Mamoneira-do-mato
32450,Mabea fistulifera,37131,Mamoninha-do-mato
32450,Mabea fistulifera,48191,Raiz-de-tiú
35469,Mabea obovata,48192,Maria-preta
33649,Mabea paniculata,37132,Taquari
33650,Mabea pohliana,41544,Leiteiro
33650,Mabea pohliana,40177,Mamoninha
33054,Mabea spp.,50482,Cachimbeiro
33054,Mabea spp.,50483,Canudeiro
33054,Mabea spp.,45973,Canudo-de-cachimbo
33054,Mabea spp.,40677,Pitomba-de-guariba
33651,Mabea taquari,50484,Taquari
32451,Macairea viscosa,39344,Cumatê
31821,Macaranga mappa,41593,Mapa
33055,Machaerium aculeatum,50485,Bico-de-pato
33055,Machaerium aculeatum,89503,Bico-de-pato-vermelho
33055,Machaerium aculeatum,40776,Camboatá
33055,Machaerium aculeatum,45974,Camboatã
33055,Machaerium aculeatum,38340,Camboatã-mosquiteiro
33055,Machaerium aculeatum,44603,Escada-de-macaco
33055,Machaerium aculeatum,52787,Espinho-amarelo
33055,Machaerium aculeatum,37133,Jacarandá
33055,Machaerium aculeatum,40482,Jacarandá-bico-de-pato
33055,Machaerium aculeatum,39345,Jacarandá-de-espinho
33055,Machaerium aculeatum,89544,Jacarandá-de-espinho-escada-d
33055,Machaerium aculeatum,50486,Jacarandá-violeta
33055,Machaerium aculeatum,39346,Mosquiteiro
33055,Machaerium aculeatum,48193,Pau-de-angu
33055,Machaerium aculeatum,42343,Pequiá-da-pedra
33055,Machaerium aculeatum,52788,Sete-casacas
35470,Machaerium acutifolium,37134,Bico-de-pato
35470,Machaerium acutifolium,41545,Coração-negro
35470,Machaerium acutifolium,45975,Espinho
35470,Machaerium acutifolium,48194,Espinho-sete-capas
35470,Machaerium acutifolium,52789,Guaximbé
35470,Machaerium acutifolium,41546,Jacarandá
35470,Machaerium acutifolium,44604,Jacarandá-bico-de-pato
35470,Machaerium acutifolium,49675,Jacarandá-do-campo
35470,Machaerium acutifolium,39347,Jacarandá-roxo
35470,Machaerium acutifolium,41547,Jacarandatã
35470,Machaerium acutifolium,41548,Sapuva
34280,Machaerium allemani,50487,Jacarandatã
34891,Machaerium amplum,37135,Amoroso
34892,Machaerium brasiliense,50488,Canela-do-brejo
34892,Machaerium brasiliense,44605,Duas-caras
34892,Machaerium brasiliense,48195,Jacarandá
34892,Machaerium brasiliense,37136,Jacarandá-bico-de-pato
34892,Machaerium brasiliense,52790,Pau-de-malho
34892,Machaerium brasiliense,41549,Pau-sangue
34892,Machaerium brasiliense,45976,Sapuva
34893,Machaerium discolor,48196,Jacarandá-rosa
32452,Machaerium eriocarpum,43737,Jacarandá-bico-de-pato
33056,Machaerium firmum,46809,Jacarandá-pardo
33056,Machaerium firmum,50489,Jacarandá-piranga
33056,Machaerium firmum,52791,Jacarandá-piranga-roxo
33056,Machaerium firmum,53920,Jacarandá-rosa
33056,Machaerium firmum,52792,Jacarandá-roxo
33056,Machaerium firmum,42908,Jacarandá-violeta
31806,Machaerium floridum,50490,Jacarandá
34281,Machaerium fulvovenosum,48197,Jacarandá-cipó
34281,Machaerium fulvovenosum,41550,Jacarandatã-cipó
32167,Machaerium glabrum,42767,Farinha-seca
32037,Machaerium hirtum,89017,Sete-cascas
33057,Machaerium incorruptibile,52793,Cabiúna
33057,Machaerium incorruptibile,47284,Jacarandá-cabiúna
33057,Machaerium incorruptibile,50491,Jacarandá-caubi
33057,Machaerium incorruptibile,37764,Jacarandá-preto
33057,Machaerium incorruptibile,37137,Jacarandá-rosa
33057,Machaerium incorruptibile,46810,Jacarandaúna
33652,Machaerium isadelphum,41551,Aperta-cu
33652,Machaerium isadelphum,53926,Barreirinho
33652,Machaerium isadelphum,40777,Barreiro
33652,Machaerium isadelphum,41552,Espinheiro
33652,Machaerium isadelphum,39348,Jacarandá-bico-de-pato
33652,Machaerium isadelphum,38422,Mosquiteiro
33652,Machaerium isadelphum,37138,Pequiá-pedra
33652,Machaerium isadelphum,41553,Sete-casacas
33652,Machaerium isadelphum,48198,Sete-pacotes
36080,Machaerium lanatum,41554,Bico-de-pato
36080,Machaerium lanatum,37924,Jacarandá-antã
36080,Machaerium lanatum,50492,Jacarandá-do-campo
36080,Machaerium lanatum,45977,Jacarandatã
36080,Machaerium lanatum,42185,Jacarandatã-do-mato
36431,Machaerium legale,54163,Jacarandá-preto
36431,Machaerium legale,38395,Jacarandá-roxo
32453,Machaerium leucopterum,46811,Jacarandá-cipó
32453,Machaerium leucopterum,37139,Jacarandá-de-espinho
35471,Machaerium macrophyllum,50493,Timborana
35472,Machaerium microphyllum,37140,Jacarandá-rosa
32170,Machaerium mucronulatum,47283,Jacarandá
31807,Machaerium nictitans,52794,Bico-de-pato
31807,Machaerium nictitans,43738,Bico-de-pato-duro
31807,Machaerium nictitans,40778,Cauvi
31807,Machaerium nictitans,44606,Guanximbé
31807,Machaerium nictitans,45978,Guaximbé
31807,Machaerium nictitans,50494,Guaxumbé
31807,Machaerium nictitans,48199,Jacarandá-bico-de-pato
31807,Machaerium nictitans,52795,Jacarandá-de-espinho
31807,Machaerium nictitans,50495,Jacarandá-ferro
31807,Machaerium nictitans,50496,Jacarandá-pardo
31807,Machaerium nictitans,45979,Ximbé
35825,Machaerium nigrum,42909,Jacarandá-preto
33653,Machaerium opacum,51330,Jacarandá
33653,Machaerium opacum,41555,Jacarandá-bico-de-papagaio
33653,Machaerium opacum,41556,Jacarandá-cascudo
33653,Machaerium opacum,50497,Jacarandá-da-bahia
33653,Machaerium opacum,48200,Jacarandá-do-campo
33653,Machaerium opacum,41557,Jacarandá-do-cerrado
33653,Machaerium opacum,48201,Jacarandatã-do-campo
32454,Machaerium paraguariense,41558,Cateretê
32454,Machaerium paraguariense,49039,Jacarandá-branco
31808,Machaerium pedicellatum,48202,Jacarandá
31808,Machaerium pedicellatum,39349,Jacarandá-preto
31808,Machaerium pedicellatum,48203,Jacarandá-roxo
31808,Machaerium pedicellatum,45980,Jacarandatã
1037280,Machaerium punctatum,88862,Mandassaia
33058,Machaerium scleroxylon,43739,Apu-ferro-do-cerrado
33058,Machaerium scleroxylon,39350,Bico-de-pato
33058,Machaerium scleroxylon,37141,Cabiúna
33058,Machaerium scleroxylon,53592,Cabiúna-vermelha
33058,Machaerium scleroxylon,37142,Candeia
33058,Machaerium scleroxylon,49676,Candeia-do-sertão
33058,Machaerium scleroxylon,39351,Caviúna
33058,Machaerium scleroxylon,37143,Caviúna-com-espinho
33058,Machaerium scleroxylon,52796,Caviúna-paulista
33058,Machaerium scleroxylon,50498,Caviúna-rajada
33058,Machaerium scleroxylon,44607,Caviúna-vermelha
33058,Machaerium scleroxylon,48204,Coentro
33058,Machaerium scleroxylon,45981,Jacarandá
33058,Machaerium scleroxylon,43740,Jacarandá-bico-de-pato
33058,Machaerium scleroxylon,43741,Jacarandá-cabiúna
33058,Machaerium scleroxylon,45982,Jacarandá-caviúna
33058,Machaerium scleroxylon,51801,Jacarandá-da-caatinga
33058,Machaerium scleroxylon,48205,Jacarandá-ferro
33058,Machaerium scleroxylon,49515,Jacarandá-rosa
33058,Machaerium scleroxylon,52797,Jacarandatã
33058,Machaerium scleroxylon,52798,Jacarandá-verdadeiro
33058,Machaerium scleroxylon,45983,Jacarandá-violeta
33058,Machaerium scleroxylon,43742,Morado
33058,Machaerium scleroxylon,39352,Paneguba
33058,Machaerium scleroxylon,52799,Pau-ferro
33058,Machaerium scleroxylon,46812,Pau-ferro-do-cerrado
33058,Machaerium scleroxylon,50499,Pau-ferro-do-cerrão
33058,Machaerium scleroxylon,54061,Pau-rosa
33058,Machaerium scleroxylon,45984,Pau-sangue
33058,Machaerium scleroxylon,52800,Pau-violeta
33058,Machaerium scleroxylon,48206,Penaguba
33058,Machaerium scleroxylon,51948,Penanguba
33058,Machaerium scleroxylon,42711,Penanjuba
33058,Machaerium scleroxylon,51331,Peneguba
33058,Machaerium scleroxylon,48207,Pintadinho
33058,Machaerium scleroxylon,48208,Sabiúna
33058,Machaerium scleroxylon,45985,Suca
33058,Machaerium scleroxylon,40699,Violeta
33058,Machaerium scleroxylon,41559,Violeta-do-sertão
33059,Machaerium spp.,45986,Itapicuru-preto
33059,Machaerium spp.,37144,Sapuva-branca
34282,Machaerium stipitatum,40593,Canela-do-brejo
34282,Machaerium stipitatum,42344,Farinha-seca
34282,Machaerium stipitatum,48209,Jacarandá
34282,Machaerium stipitatum,37145,Jacarandá-roxo
34282,Machaerium stipitatum,37765,Marmeleira-do-mato
34282,Machaerium stipitatum,50500,Marmeleiro-do-mato
34282,Machaerium stipitatum,43743,Pau-de-malho
34282,Machaerium stipitatum,48210,Sapuva
34282,Machaerium stipitatum,48211,Sapuvinha
34282,Machaerium stipitatum,47426,Sapuvuçu
34282,Machaerium stipitatum,42345,Ximbó
32455,Machaerium stipulatum,43744,Pau-de-malho
35473,Machaerium vestitum,46637,Cateretê
35473,Machaerium vestitum,48212,Jacarandá
35473,Machaerium vestitum,45987,Jacarandá-branco
34894,Machaerium villosum,38312,Araribá-rosa
34894,Machaerium villosum,43745,Jacarandá
34894,Machaerium villosum,41560,Jacarandá-amarelo
34894,Machaerium villosum,42186,Jacarandá-do-campo
34894,Machaerium villosum,48213,Jacarandá-do-cerradão
34894,Machaerium villosum,45988,Jacarandá-do-cerrado
34894,Machaerium villosum,37925,Jacarandá-do-mato
34894,Machaerium villosum,52801,Jacarandá-escuro
34894,Machaerium villosum,43746,Jacarandá-mineiro
34894,Machaerium villosum,41561,Jacarandá-pardo
34894,Machaerium villosum,40637,Jacarandá-paulista
34894,Machaerium villosum,51332,Jacarandá-pedra
34894,Machaerium villosum,47094,Jacarandá-roxo
34894,Machaerium villosum,45989,Jacarandatã
34894,Machaerium villosum,45990,Jacarandatã-do-mato
36081,Machaerium violaceum,52802,Jacarandá-antã
36081,Machaerium violaceum,51719,Jacarandá-piranga
36081,Machaerium violaceum,51949,Jacarandatã
36081,Machaerium violaceum,50501,Jacarandá-violeta
36081,Machaerium violaceum,44608,Pau-santo
36082,Maclura affinis,37146,Tatajuba
35795,Maclura spp.,44904,Amora
34895,Maclura tinctoria,45991,Amarelinho
34895,Maclura tinctoria,37147,Amora
34895,Maclura tinctoria,39353,Amora-branca
34895,Maclura tinctoria,42910,Amora-de-espinho
34895,Maclura tinctoria,41562,Amora-do-mato
34895,Maclura tinctoria,43747,Amoreira
34895,Maclura tinctoria,44609,Amoreira-amarela
34895,Maclura tinctoria,41563,Amoreira-branca
34895,Maclura tinctoria,40580,Amoreira-brava
34895,Maclura tinctoria,43748,Amoreira-de-árvore
34895,Maclura tinctoria,41564,Amoreira-de-espinho
34895,Maclura tinctoria,54164,Amoreira-do-campo
34895,Maclura tinctoria,48214,Amoreira-do-mato
34895,Maclura tinctoria,37148,Espinheiro-branco
34895,Maclura tinctoria,40178,Espinheiro-bravo
34895,Maclura tinctoria,48215,Espinho-branco
34895,Maclura tinctoria,41565,Fustic
34895,Maclura tinctoria,49255,Itajubá
34895,Maclura tinctoria,48216,Jataíba
34895,Maclura tinctoria,54165,Jataúba
34895,Maclura tinctoria,39354,Limãorana
34895,Maclura tinctoria,45992,Limãorana-amarelo
34895,Maclura tinctoria,49758,Limorana
34895,Maclura tinctoria,52803,Mora
34895,Maclura tinctoria,43749,Mora-de-espinho
34895,Maclura tinctoria,45200,Moratana
34895,Maclura tinctoria,45993,Moreira
34895,Maclura tinctoria,38420,Moreira-branca
34895,Maclura tinctoria,40875,Pau-amarelo
34895,Maclura tinctoria,37926,Pau-brasil
34895,Maclura tinctoria,39355,Pau-de-cores
34895,Maclura tinctoria,52804,Pau-de-fogo
34895,Maclura tinctoria,37149,Runa
34895,Maclura tinctoria,43750,Taiúba
34895,Maclura tinctoria,51950,Taiúva
34895,Maclura tinctoria,41566,Taiúva-vermelha
34895,Maclura tinctoria,49040,Tajaúba
34895,Maclura tinctoria,43751,Tajaúva
34895,Maclura tinctoria,43752,Tajava
34895,Maclura tinctoria,42527,Tajiba
34895,Maclura tinctoria,47039,Tajuba
34895,Maclura tinctoria,51951,Tajuba-de-espinho
34895,Maclura tinctoria,49041,Tajuva
34895,Maclura tinctoria,52805,Tajuvão
34895,Maclura tinctoria,41567,Tataíba
34895,Maclura tinctoria,38463,Tatajiba
34895,Maclura tinctoria,52806,Tatajuba
34895,Maclura tinctoria,43753,Tatajuba-de-espinho
34895,Maclura tinctoria,39356,Tatané
34895,Maclura tinctoria,40179,Tatapibá
