Cod;NomeCientifico;NomePopular
214669;Cnidoscolus quercifolius;Favela
2024471;Cnidoscolus sp;Pau-darco
1990074;Coccoloba alnifolia;Pau-de-estalo
1990074;Coccoloba alnifolia;Cabuçu
32080;Coccoloba brasiliensis;Cajueiro-bravo
34163;Coccoloba floribunda;Pau-ponte
34163;Coccoloba floribunda;Tipuiu
34785;Coccoloba latifolia;Cabaçu
34785;Coccoloba latifolia;Tabocão
34785;Coccoloba latifolia;Crauaçu
31674;Coccoloba longipes;Cabaçu
31675;Coccoloba mollis;Folha-de-bolo
31675;Coccoloba mollis;Falso-novateiro
31676;Coccoloba peltigera;Guabajara
31676;Coccoloba peltigera;Cabuçu
31676;Coccoloba peltigera;Guabaraja
1989317;Coccoloba rosea;Canudo
35340;Coccoloba spp.;Jatobá
35340;Coccoloba spp.;Cabaçu
35340;Coccoloba spp.;Cabatã-de-rego
35340;Coccoloba spp.;Cauaçu
34786;Coccoloba uvifera;Uva-brava
34786;Coccoloba uvifera;Guabajara
34786;Coccoloba uvifera;Baga-da-praia
34786;Coccoloba uvifera;Uva-silvestre
34786;Coccoloba uvifera;Tangará-guaçu
34786;Coccoloba uvifera;Uva-do-mato
34786;Coccoloba uvifera;Baguaçu
4130;Cochemiea spp.;
4131;Cochiseia spp.;
20502;Cochleanthes amazonica;Orchid
20502;Cochleanthes amazonica;Orquídea
20505;Cochleanthes anatona;Orquídea
20505;Cochleanthes anatona;Orchid
20504;Cochleanthes aromatica;Orchid
20504;Cochleanthes aromatica;Orquídea
1319692;Cochleanthes candida;
20501;Cochleanthes flabelliformis;Cochleanthes-de-abanico
20501;Cochleanthes flabelliformis;Orchid
20501;Cochleanthes flabelliformis;Orquídea
20503;Cochleanthes picta;Orchid
20503;Cochleanthes picta;Orquídea
4841;Cochleanthes spp.;
30125;Cochliodia roezliana;Orchid
30125;Cochliodia roezliana;Orquídea
5367;Cochliodia spp.;
35942;Cochlospermum orinoccense;Periquiteira
35942;Cochlospermum orinoccense;Periorá
32313;Cochlospermum spp.;Algodãozinho
32313;Cochlospermum spp.;Algodão-bravo
32313;Cochlospermum spp.;Algodoeiro
35711;Cocos aequatorialis;
32846;Cocos botryophora;
34609;Cocos capitata;
32057;Cocos comosa;
35118;Cocos coronata;
32058;Cocos datil;
36378;Cocos equatorialis;
35834;Cocos eriospatha;
33311;Cocos inajai;
34164;Cocos nucifera;Coco-da-índia
34164;Cocos nucifera;Inajá-guaçu
34164;Cocos nucifera;Coco
34164;Cocos nucifera;Inaiá-guaçuíba
34164;Cocos nucifera;Coco-da-bahia
34164;Cocos nucifera;Coqueiro
34164;Cocos nucifera;Palma-de-coco
34164;Cocos nucifera;Coqueiro-da-bahia
34164;Cocos nucifera;Coqueiro-da-índia
32104;Cocos odorata;
35712;Cocos orinocensis;
33270;Cocos pulposa;
36313;Cocos schizophylla;
35079;Cocos yatay;
4842;Codonorchis spp.;
20511;Coelia bella;Orquídea
20511;Coelia bella;Orchid
4843;Coelia spp.;
4844;Coeliopsis spp.;
4845;Coeloglossum spp.;
20513;Coeloglossum virescens;Orchid
20513;Coeloglossum virescens;Orquídea
1075110;Coeloglossum viride;
20552;Coelogyne anceps;Orquídea
20552;Coelogyne anceps;Orchid
20531;Coelogyne angustifolia;Orquídea
20531;Coelogyne angustifolia;Orchid
20534;Coelogyne barbata;Orchid
20534;Coelogyne barbata;Orquídea
20540;Coelogyne breviscapa;Orquídea
20540;Coelogyne breviscapa;Orchid
20573;Coelogyne bufordiensis;Orchid
20573;Coelogyne bufordiensis;Orquídea
20536;Coelogyne carnea;Orchid
20536;Coelogyne carnea;Orquídea
20574;Coelogyne cebolleta;Orchid
20574;Coelogyne cebolleta;Orquídea
20530;Coelogyne corymbosa;Orchid
20530;Coelogyne corymbosa;Orquídea
20566;Coelogyne cristata;Orchid
20566;Coelogyne cristata;Orquídea
20575;Coelogyne cristata alba;Orquídea
20575;Coelogyne cristata alba;Orchid
20520;Coelogyne cumingii;Orquídea
20520;Coelogyne cumingii;Orchid
20576;Coelogyne dayana;Orchid
20576;Coelogyne dayana;Orquídea
20538;Coelogyne distans;Orquídea
20538;Coelogyne distans;Orchid
20568;Coelogyne eberhardtii;Orquídea
20568;Coelogyne eberhardtii;Orchid
20577;Coelogyne elata;Orchid
20577;Coelogyne elata;Orquídea
20516;Coelogyne fimbriata;Orchid
20516;Coelogyne fimbriata;Orquídea
20556;Coelogyne flaccida;Orquídea
20556;Coelogyne flaccida;Orchid
20578;Coelogyne flavida;Orchid
20578;Coelogyne flavida;Orquídea
20533;Coelogyne flexuosa;Orquídea
20533;Coelogyne flexuosa;Orchid
20541;Coelogyne foerstermannii;Orchid
20541;Coelogyne foerstermannii;Orquídea
20560;Coelogyne fuliginosa;Orchid
20560;Coelogyne fuliginosa;Orquídea
20579;Coelogyne fuscescens;Orchid
20579;Coelogyne fuscescens;Orquídea
20580;Coelogyne graminifolia;Orchid
20580;Coelogyne graminifolia;Orquídea
20547;Coelogyne guamensis;Orquídea
20547;Coelogyne guamensis;Orchid
20523;Coelogyne hibrida;Orquídea
20523;Coelogyne hibrida;Orchid
20581;Coelogyne huetteriana;Orquídea
20581;Coelogyne huetteriana;Orchid
20544;Coelogyne incrassata;
20582;Coelogyne intermedia;Orquídea
20582;Coelogyne intermedia;Orchid
20583;Coelogyne lactea;Orchid
20583;Coelogyne lactea;Orquídea
20550;Coelogyne lawrenceana;Orquídea
20550;Coelogyne lawrenceana;Orchid
1320591;Coelogyne lentiginosa;Orchid
1320591;Coelogyne lentiginosa;Orquídea
20524;Coelogyne leungiana;Orquídea
20524;Coelogyne leungiana;Orchid
20584;Coelogyne lindleyana;Orchid
20584;Coelogyne lindleyana;Orquídea
20557;Coelogyne longibracteata;Orquídea
20557;Coelogyne longibracteata;Orchid
20572;Coelogyne longifolia;Orquídea
20572;Coelogyne longifolia;Orchid
20569;Coelogyne lycastoides;Orchid
20569;Coelogyne lycastoides;Orquídea
20555;Coelogyne macroloba;Orquídea
20555;Coelogyne macroloba;Orchid
20585;Coelogyne massageana;Orchid
20585;Coelogyne massageana;Orquídea
20528;Coelogyne massangeana;Orquídea
20528;Coelogyne massangeana;Orchid
20570;Coelogyne mayeriana;Orchid
20570;Coelogyne mayeriana;Orquídea
20529;Coelogyne membranifolia;Orchid
20529;Coelogyne membranifolia;Orquídea
20571;Coelogyne miniata;Orchid
20571;Coelogyne miniata;Orquídea
20517;Coelogyne modesta;Orquídea
20517;Coelogyne modesta;Orchid
20559;Coelogyne mossiae;Orchid
20559;Coelogyne mossiae;Orquídea
20519;Coelogyne motleyi;Orquídea
20519;Coelogyne motleyi;Orchid
20553;Coelogyne nitida;Orquídea
20553;Coelogyne nitida;Orchid
20586;Coelogyne ochracea;Orchid
20586;Coelogyne ochracea;Orquídea
20590;Coelogyne ocullata;Orchid
20590;Coelogyne ocullata;Orquídea
20587;Coelogyne ovallis;Orquídea
20587;Coelogyne ovallis;Orchid
20564;Coelogyne palawanense;Orchid
20564;Coelogyne palawanense;Orquídea
20535;Coelogyne pallens;Orquídea
20535;Coelogyne pallens;Orchid
20521;Coelogyne pandurata;Orchid
20521;Coelogyne pandurata;Orquídea
20539;Coelogyne peltastes;Orchid
20539;Coelogyne peltastes;Orquídea
20554;Coelogyne prasina;Orchid
20554;Coelogyne prasina;Orquídea
20565;Coelogyne prolifera;Orquídea
20565;Coelogyne prolifera;Orchid
20588;Coelogyne rigida;Orchid
20588;Coelogyne rigida;Orquídea
20567;Coelogyne rochussenii;Orchid
20567;Coelogyne rochussenii;Orquídea
20525;Coelogyne rossiana;Orquídea
20525;Coelogyne rossiana;Orchid
20546;Coelogyne septemcostata;Orquídea
20546;Coelogyne septemcostata;Orchid
20562;Coelogyne simplex;Orchid
20562;Coelogyne simplex;Orquídea
20551;Coelogyne speciosa;Orquídea
20551;Coelogyne speciosa;Orchid
4846;Coelogyne spp.;
20532;Coelogyne stenochila;Orquídea
20532;Coelogyne stenochila;Orchid
20589;Coelogyne stenophylla;Orquídea
20589;Coelogyne stenophylla;Orchid
20561;Coelogyne stipitibulbum;Orquídea
20561;Coelogyne stipitibulbum;Orchid
20522;Coelogyne susanae;Orquídea
20522;Coelogyne susanae;Orchid
20548;Coelogyne testacea;Orchid
20548;Coelogyne testacea;Orquídea
20537;Coelogyne thailandica;Orquídea
20537;Coelogyne thailandica;Orchid
20542;Coelogyne tiomanensis;Orquídea
20542;Coelogyne tiomanensis;Orchid
20563;Coelogyne treutleri;Orquídea
20563;Coelogyne treutleri;Orchid
20526;Coelogyne trinervis;Orquídea
20526;Coelogyne trinervis;Orchid
20558;Coelogyne tumida;Orchid
20558;Coelogyne tumida;Orquídea
20515;Coelogyne valida;Orquídea
20515;Coelogyne valida;Orchid
20527;Coelogyne veitchii;Orquídea
20527;Coelogyne veitchii;Orchid
20543;Coelogyne xanthoglossa;Orchid
20543;Coelogyne xanthoglossa;Orquídea
20518;Coelogyne zeylanica;Orchid
20518;Coelogyne zeylanica;Orquídea
20549;Coelogyne zurowetzii;Orquídea
20549;Coelogyne zurowetzii;Orchid
4847;Cohnia spp.;
4848;Coilochilus spp.;
32942;Cola acuminata;Coleira
32942;Cola acuminata;Oubi
32942;Cola acuminata;Obi
32942;Cola acuminata;Colateira
30127;Colax jugosus;Orquídea
30127;Colax jugosus;Orchid
5368;Colax spp.;
30128;Colax viridis;Orquídea
30128;Colax viridis;Orchid
20677;Coleocephalocereus aureus;Cactus
20677;Coleocephalocereus aureus;Cacto
20667;Coleocephalocereus braamhaarii;
20678;Coleocephalocereus braunii;Cactus
20678;Coleocephalocereus braunii;Cacto
20668;Coleocephalocereus brevicylindricus;Cacto
20668;Coleocephalocereus brevicylindricus;Cactus
20669;Coleocephalocereus buxbaumianus;Cacto
20669;Coleocephalocereus buxbaumianus;Cactus
20670;Coleocephalocereus decumbens;Cactus
20670;Coleocephalocereus decumbens;Cacto
20679;Coleocephalocereus diersianus;Cactus
20679;Coleocephalocereus diersianus;Cacto
20671;Coleocephalocereus elongatus;Cacto
20671;Coleocephalocereus elongatus;Cactus
20680;Coleocephalocereus estevesii;Cactus
20680;Coleocephalocereus estevesii;Cacto
20672;Coleocephalocereus flavisetus;Cacto
20672;Coleocephalocereus flavisetus;Cactus
20673;Coleocephalocereus fluminensis;Cacto
20673;Coleocephalocereus fluminensis;Cactus
20681;Coleocephalocereus goebelianus;Cacto
20681;Coleocephalocereus goebelianus;Cactus
20674;Coleocephalocereus longispinus;
20675;Coleocephalocereus paulensis;Cactus
20675;Coleocephalocereus paulensis;Cacto
20682;Coleocephalocereus pluricostatus;Cactus
20682;Coleocephalocereus pluricostatus;Cacto
20683;Coleocephalocereus purpureus;Cactus
20683;Coleocephalocereus purpureus;Cacto
4132;Coleocephalocereus spp.;
20676;Coleocephalocereus uebelmanniorum;
1979365;Colicodendron yco;Icor
4849;Collabium spp.;
34591;Colletia cruciata;Quina
35943;Colubrina glandulosa;Saguari
35943;Colubrina glandulosa;Saguaraji-vermelho
35943;Colubrina glandulosa;Sobrasil
35943;Colubrina glandulosa;Jucuruju
35943;Colubrina glandulosa;Sobagi
35943;Colubrina glandulosa;Sucurujuba
35943;Colubrina glandulosa;Brasilete
35943;Colubrina glandulosa;Saguaraci
35943;Colubrina glandulosa;Caçoca
35943;Colubrina glandulosa;Soque-soque
35943;Colubrina glandulosa;Sobrajil
35943;Colubrina glandulosa;Sabiá-da-mata
35943;Colubrina glandulosa;Sobraji
35943;Colubrina glandulosa;Saguaraji
35943;Colubrina glandulosa;Guajumbo
35943;Colubrina glandulosa;Guaxumbo
35943;Colubrina glandulosa;Falso-pau-brasil
36536;Colubrina glandulosa reitzii;Saraguaji
36536;Colubrina glandulosa reitzii;Sabiá-da-serra
36536;Colubrina glandulosa reitzii;Sobrasil-vermelho
36536;Colubrina glandulosa reitzii;Surucuju
36536;Colubrina glandulosa reitzii;Xucerujuro
36536;Colubrina glandulosa reitzii;Saguariji
36536;Colubrina glandulosa reitzii;Sobrasi
36536;Colubrina glandulosa reitzii;Jucuruxuva
36536;Colubrina glandulosa reitzii;Pau-brasil
36536;Colubrina glandulosa reitzii;Sobraju
36536;Colubrina glandulosa reitzii;Sobreji
36536;Colubrina glandulosa reitzii;Surucujuba-vermelha
36536;Colubrina glandulosa reitzii;Suruaji
36536;Colubrina glandulosa reitzii;Saguraji
36536;Colubrina glandulosa reitzii;Foguetião
36536;Colubrina glandulosa reitzii;Surnaji
36536;Colubrina glandulosa reitzii;Sobrasil-amarelo
36536;Colubrina glandulosa reitzii;Saguaraji-amarelo
33381;Colubrina rufa;
35341;Colvillea racemosa;Flamboiaiã
33943;Combretum anfractuosum;Mofumbo
33943;Combretum anfractuosum;Vagueta
35944;Combretum duarteanum;Caatinga-branca
35944;Combretum duarteanum;Mofumbo
35944;Combretum duarteanum;Vagueta
32314;Combretum leprosum;Carne-de-vaca
32314;Combretum leprosum;Mofumbo
35945;Combretum spp.;Mofumbo
34115;Commiphora leptophloeos;Amburaninha
34115;Commiphora leptophloeos;Amburana-de-cambão
34115;Commiphora leptophloeos;Amburana-fêmea
34115;Commiphora leptophloeos;Amburana-brava
34115;Commiphora leptophloeos;Amburana
34115;Commiphora leptophloeos;Jamburana
34115;Commiphora leptophloeos;Amburana-de-espinho
34115;Commiphora leptophloeos;Amburana-vermelha
20703;Comparettia coccinea;Orquídea
20703;Comparettia coccinea;Orchid
20702;Comparettia falcata;Comparettia-rosada
20702;Comparettia falcata;Orquídea
20702;Comparettia falcata;Orchid
20701;Comparettia speciosa;Orchid
20701;Comparettia speciosa;Orquídea
4850;Comparettia spp.;
20708;Comperia comperiana;Orquídea
20708;Comperia comperiana;Orchid
4851;Comperia spp.;
20707;Comperia taurica;Orquídea
20707;Comperia taurica;Orchid
32315;Conceveiba guianensis;Conceveiba
32315;Conceveiba guianensis;Tapichó
32315;Conceveiba guianensis;Arraeira
33525;Connarus cynosus;Mata-cachorro
35342;Connarus detersus;Conarácia
34543;Connarus fulvus;Pau-marfim
32943;Connarus patrisii;Árvore-dos-feiticeiros
35343;Connarus regnellii;Camboatã-da-serra
35343;Connarus regnellii;Jacaraí
31677;Connarus spp.;Mata-veado
31677;Connarus spp.;Mata-cachorro
31677;Connarus spp.;Cunário
33526;Connarus suberosus;Pau-ferro
33526;Connarus suberosus;Podoio
33526;Connarus suberosus;Corticeira
33526;Connarus suberosus;Cabelo-de-negro
33526;Connarus suberosus;Araruta-do-campo
33526;Connarus suberosus;Paratudo
33526;Connarus suberosus;Arariba-do-campo
33526;Connarus suberosus;Azeitona-brava
33526;Connarus suberosus;Galinha-choca
33527;Conocarpus erectus;Mangue-saragoça
33527;Conocarpus erectus;Genipapinho
33527;Conocarpus erectus;Mangue-de-botão
33527;Conocarpus erectus;Mangue-branco
33527;Conocarpus erectus;Mangue
36296;Conocarpus racemosus;
31678;Conomorpha peruviana;Capororoca
31678;Conomorpha peruviana;Garapacapunta
31678;Conomorpha peruviana;Baga-de-pomba
20719;Consolea gibarensis;
20720;Consolea guantanamana;
4133;Consolea spp.;
20723;Constantia cipoensis;Orchid
20723;Constantia cipoensis;Orquídea
20724;Constantia rupestris;Orchid
20724;Constantia rupestris;Orquídea
4852;Constantia spp.;
35083;Cookia wampi;
35344;Copaifera bracteata;Roxinho
35344;Copaifera bracteata;Pau-amarante
35344;Copaifera bracteata;Pau-roxo
35344;Copaifera bracteata;Guarabu
35344;Copaifera bracteata;Gonçalo-alves
35344;Copaifera bracteata;Amarante
35144;Copaifera confertiflora;Copaibeira
33368;Copaifera cordifolia;
34787;Copaifera coriacea;Copaíba
34787;Copaifera coriacea;Pau-d'óleo
34787;Copaifera coriacea;Copaibeira
34787;Copaifera coriacea;Óleo
32944;Copaifera duckei;Pau-d'óleo
32944;Copaifera duckei;Copaíba-marimari
32944;Copaifera duckei;Óleo-copaíba
32944;Copaifera duckei;Copaíba-clara
32944;Copaifera duckei;Copaíba-angelim
32944;Copaifera duckei;Copaíba
32944;Copaifera duckei;Óleo
34788;Copaifera elliptica;Copaibeira
34789;Copaifera glicycarpa;Copaíba-rara
34789;Copaifera glicycarpa;Copaíba-preta
32945;Copaifera guianensis;Copaíbão
32945;Copaifera guianensis;Copaíba-grande
32945;Copaifera guianensis;Óleo
32945;Copaifera guianensis;Copaíba
32945;Copaifera guianensis;Copaíba-do-pará
35345;Copaifera langsdorffii;Copaúva
35345;Copaifera langsdorffii;Cupaúva
35345;Copaifera langsdorffii;Podoi
35345;Copaifera langsdorffii;Copaíba-do-cerrado
35345;Copaifera langsdorffii;Oleiro
35345;Copaifera langsdorffii;Copaíba-vermelha
35345;Copaifera langsdorffii;Óleo-branco
35345;Copaifera langsdorffii;Caobi
35345;Copaifera langsdorffii;Capaíba
35345;Copaifera langsdorffii;Copaí
35345;Copaifera langsdorffii;Copaibeira-de-minas
35345;Copaifera langsdorffii;Óleo
35345;Copaifera langsdorffii;Óleo-pardo
35345;Copaifera langsdorffii;Copaíba
35345;Copaifera langsdorffii;Pau-d'óleo
35345;Copaifera langsdorffii;Pau-óleo
35345;Copaifera langsdorffii;Bálsamo
35345;Copaifera langsdorffii;Copaibeira
35345;Copaifera langsdorffii;Copaúba
35345;Copaifera langsdorffii;Óleo-de-copaíba
35345;Copaifera langsdorffii;Copaíba-preta
35345;Copaifera langsdorffii;Óleo-amarelo
35345;Copaifera langsdorffii;Óleo-vermelho
35345;Copaifera langsdorffii;Capaúba
35345;Copaifera langsdorffii;Copaíba-da-várzea
35345;Copaifera langsdorffii;Pau-óleo-do-sertão
35345;Copaifera langsdorffii;Coopaíba
35345;Copaifera langsdorffii;Óleo-copaíba
35345;Copaifera langsdorffii;Cupaúba
35345;Copaifera langsdorffii;Pau-óleo-de-copaíba
35345;Copaifera langsdorffii;Crobi
35345;Copaifera langsdorffii;Cupiúva
35345;Copaifera langsdorffii;Óleo-capaíba
860112;Copaifera lucens;
33528;Copaifera luetzelburgii;Puçá
33528;Copaifera luetzelburgii;Copaíba
33528;Copaifera luetzelburgii;Podoi
32316;Copaifera martii;Copaí
32316;Copaifera martii;Copaíba-jutaí
32316;Copaifera martii;Óleo-vermelho
32316;Copaifera martii;Copaibarana
32316;Copaifera martii;Óleo-branco
32316;Copaifera martii;Pau-óleo
32316;Copaifera martii;Copaíba
32316;Copaifera martii;Óleo-copaíba
32316;Copaifera martii;Copaíba-preta
32316;Copaifera martii;Cupaúba
32316;Copaifera martii;Óleo-amarelo
32316;Copaifera martii;Copaúva
32316;Copaifera martii;Caobi
32316;Copaifera martii;Copaíba-vermelha
32317;Copaifera multijuga;Óleo-copaíba
32317;Copaifera multijuga;Copaíba-angelim
32317;Copaifera multijuga;Óleo-amarelo
32317;Copaifera multijuga;Óleo-branco
32317;Copaifera multijuga;Copaíba-marimari
32317;Copaifera multijuga;Caobi
32317;Copaifera multijuga;Copaí
32317;Copaifera multijuga;Copaíba-roxa
32317;Copaifera multijuga;Copaíba-vermelha
32317;Copaifera multijuga;Copaibeira
32317;Copaifera multijuga;Pau-d'óleo
32317;Copaifera multijuga;Copaíba-preta
32317;Copaifera multijuga;Copaiba
32317;Copaifera multijuga;Óleo
32317;Copaifera multijuga;Copaúva
32317;Copaifera multijuga;Copaíba
33529;Copaifera officinalis;Copaúva
33529;Copaifera officinalis;Cupaúba
33529;Copaifera officinalis;Óleo-amarelo
33529;Copaifera officinalis;Óleo-branco
33529;Copaifera officinalis;Pau-óleo
33529;Copaifera officinalis;Óleo-copaíba
33529;Copaifera officinalis;Copaíba-vermelha
33529;Copaifera officinalis;Copaíba-preta
33529;Copaifera officinalis;Caobi
33529;Copaifera officinalis;Copaíba-verdadeira
33529;Copaifera officinalis;Copaí
33529;Copaifera officinalis;Copaíba
33529;Copaifera officinalis;Jatobá-mirim
31679;Copaifera reticulata;Copaíba-marimari
31679;Copaifera reticulata;Óleo-de-copaúva
31679;Copaifera reticulata;Pau-d'óleo
31679;Copaifera reticulata;Óleo-copaíba
31679;Copaifera reticulata;Copaíba-de-cheiro
31679;Copaifera reticulata;Copaíba
31679;Copaifera reticulata;Óleo-de-copaíba
31679;Copaifera reticulata;Copaúva
36426;Copaifera rigida;Copaibeira
32318;Copaifera rondonii;Copaibeira
34165;Copaifera spp.;Ólea-pardo
34165;Copaifera spp.;Copaibarana
32946;Copaifera trapezifolia;Pau-óleo
32946;Copaifera trapezifolia;Copuva
32946;Copaifera trapezifolia;Copaíba
32946;Copaifera trapezifolia;Copaibeira
32946;Copaifera trapezifolia;Copaí
32946;Copaifera trapezifolia;Óleo-de-copaíba
32946;Copaifera trapezifolia;Copaúba
32946;Copaifera trapezifolia;Copaíba-preta
32946;Copaifera trapezifolia;Caobi
32946;Copaifera trapezifolia;Óleo-copaíba
32946;Copaifera trapezifolia;Copaíba-vermelha
32946;Copaifera trapezifolia;Óleo
32946;Copaifera trapezifolia;Capuva
32946;Copaifera trapezifolia;Pau-d'óleo
32946;Copaifera trapezifolia;Óleo-branco
32946;Copaifera trapezifolia;Óleo-preto
32946;Copaifera trapezifolia;Óleo-rajado
32946;Copaifera trapezifolia;Copaúva
32946;Copaifera trapezifolia;Óleo-amarelo
34166;Copernicia alba;Carandá
34166;Copernicia alba;Carandaúba
34166;Copernicia alba;Carandaú
34166;Copernicia alba;Coqueiro-carandá
34166;Copernicia alba;Carandá-moroti
32191;Copernicia australis;
32134;Copernicia cerifera;
35946;Copernicia prunifera;Carandataí
35946;Copernicia prunifera;Carnaubeira
35946;Copernicia prunifera;Árvore-de-vida
35946;Copernicia prunifera;Árvore-providência
35946;Copernicia prunifera;Carnaíba
35946;Copernicia prunifera;Palmeira-de-cera
35946;Copernicia prunifera;Carandaí
35946;Copernicia prunifera;Carnaúba
20727;Copiapoa calderana;Cacto
20727;Copiapoa calderana;Cactus
20728;Copiapoa cinerea;Cactus
20728;Copiapoa cinerea;Cacto
20729;Copiapoa dealbata;Cactus
20729;Copiapoa dealbata;Cacto
20730;Copiapoa echinata;Cacto
20730;Copiapoa echinata;Cactus
20731;Copiapoa esmeraldana;Cacto
20731;Copiapoa esmeraldana;Cactus
20732;Copiapoa gigantea;Cacto
20732;Copiapoa gigantea;Cactus
20733;Copiapoa grandiflora;Cacto
20733;Copiapoa grandiflora;Cactus
20734;Copiapoa haseltoniana;Cactus
20734;Copiapoa haseltoniana;Cacto
20735;Copiapoa hornilloensis;Cacto
20735;Copiapoa hornilloensis;Cactus
20736;Copiapoa krainziana;Cacto
20736;Copiapoa krainziana;Cactus
20737;Copiapoa longispina;Cactus
20737;Copiapoa longispina;Cacto
20738;Copiapoa longistaminea;Cactus
20738;Copiapoa longistaminea;Cacto
20739;Copiapoa megarhiza;Cactus
20739;Copiapoa megarhiza;Cacto
20740;Copiapoa montana;Cactus
20740;Copiapoa montana;Cacto
20741;Copiapoa rubriflora;Cacto
20741;Copiapoa rubriflora;Cactus
